id,user_id,category,title,description,year,proof_type,proof_value,status,created_at
b1bf144d-c449-4668-9e65-7aec860b559c,4614728e-6dde-4d7d-94db-4fbfba14dbfc,it,"Сертификат HashiCorp Terraform Associate","Сдал экзамен HashiCorp Certified: Terraform Associate. Навыки IaC подтверждены официально.",2022,none,NULL,verified,2025-12-19 07:05:04
8addd1a4-4b28-4abe-b2d7-ea3139a8b8da,6eac0341-252c-46dc-9555-9b8d21bd106e,it,"Призёр конкурса по разработке игр Ludum Dare","Игра, созданная за 72 часа в рамках Ludum Dare, вошла в топ-100 по оценке "fun".",2024,link,"https://example.com/proof/fym9u6wz",verified,2026-02-18 16:35:03
ab8758c2-a8a4-491f-a0c6-ce37407e8693,2f4a3081-fcd4-43f5-9fc4-1576aedbd6c5,it,"Участник программы JetBrains Internship","Прошёл конкурсный отбор в JetBrains Research и участвовал в разработке нового IDE-плагина.",2022,link,"https://example.com/proof/ni7und1x",verified,2026-01-23 10:00:48
190f555c-99a3-4ac5-af3b-08305c33c5c1,0138ebef-ee40-4f1c-8694-54fae360ec35,it,"Победитель регионального этапа WorldSkills по IT","Занял первое место в компетенции "Веб-разработка" на региональном чемпионате WorldSkills.",2023,photo,"https://example.com/photos/0x2bbf0r.jpg",verified,2026-04-17 11:01:09
07e71e41-0a56-4781-87f2-ebf82b969882,0e31ea81-db47-4b03-bb3a-c02ba90f0838,it,"Разработал библиотеку с 1000+ звёзд на GitHub","Создал открытую TypeScript-библиотеку для работы с формами. За месяц набрала 1000+ звёзд.",2023,link,"https://example.com/proof/qt3iuwv7",verified,2026-05-10 16:02:21
42c5f9a6-c9ed-4343-909d-557d80f6b4ef,c86b36d4-ceb2-43a5-87ed-94f9cf57aa47,it,"Призёр конкурса по анализу данных Kaggle","Занял место в топ-5% участников соревнования по предсказанию цен на жильё на Kaggle.",2024,none,NULL,verified,2026-01-18 22:50:32
3d52f0c4-d1e5-48c0-b240-79ceb5f4bb2d,a99a1319-a218-498b-8451-7fb3dc12ade1,it,"Победитель хакатона по EdTech","Команда разработала адаптивную систему тестирования для студентов и заняла первое место.",2024,photo,"https://example.com/photos/66xv377u.jpg",verified,2026-03-08 10:28:14
42e4191e-f957-4684-a7bf-54cf4d97cd87,a99a1319-a218-498b-8451-7fb3dc12ade1,creative,"Победитель городского конкурса живописи","Серия акварельных работ "Городские пейзажи" заняла первое место на выставке-конкурсе молодых художников.",2022,none,NULL,verified,2025-12-10 14:46:27
53359542-c78b-42bf-9b9d-911ce36fcf5d,665206c4-30d9-4794-8904-f4515483466b,creative,"Публикация фотографий в журнале","Серия пейзажных фотографий принята к публикации в профессиональном фотожурнале.",2024,link,"https://example.com/proof/i41c85rg",verified,2026-03-05 15:57:54
8a8d3cad-2241-4dec-899d-467fc48202b9,40532321-f9a6-4337-96a0-f4fa828d83ce,creative,"Призёр конкурса коротких рассказов","Рассказ "Последний трамвай" занял второе место на всероссийском конкурсе молодых писателей.",2024,link,"https://example.com/proof/d11oj47u",verified,2026-02-26 12:29:27
4181b6ab-95cc-40d4-8c9d-eac0df8231ff,4614728e-6dde-4d7d-94db-4fbfba14dbfc,creative,"Выставка авторских работ в галерее","Персональная выставка графических работ прошла в городской художественной галерее. Посетили более 500 человек.",2024,photo,"https://example.com/photos/kzitrgdb.jpg",verified,2026-02-09 19:11:41
63cf9234-b1d7-4a6c-82a0-dbdc997f3146,11323a38-9782-472c-81d9-e55808938089,creative,"Победитель конкурса дизайна логотипов","Авторский логотип выбран для оформления городского фестиваля среди 200 работ участников.",2023,link,"https://example.com/proof/7m3ii402",verified,2025-12-08 22:56:54
e3e7e6a8-b8f0-4d5b-83e6-24c150c18801,e8333701-ba13-454c-bc06-312c9c330495,creative,"Призёр музыкального конкурса","Занял второе место на региональном конкурсе исполнителей эстрадной песни.",2022,none,NULL,verified,2026-03-31 06:29:39
5f956a45-cf38-4805-865d-f61815d8fcdb,502540e8-ad44-4ede-bede-dc9be40684b9,creative,"Создал анимационный ролик для НКО","Авторская анимация для благотворительной организации получила более 50 000 просмотров.",2023,none,NULL,verified,2025-12-09 16:46:08
e0bee100-d53e-4c8f-b00d-4da90e55d6b4,502540e8-ad44-4ede-bede-dc9be40684b9,creative,"Победитель фотоконкурса "Живая природа"","Фотография снежного барса заняла первое место в категории "Дикая природа" всероссийского конкурса.",2023,photo,"https://example.com/photos/enw7da8k.jpg",verified,2026-04-04 13:41:16
068ebf91-c5a2-4ccc-a838-3856f4d27f6c,0886fe23-3a95-4f92-bc63-fe30c282d010,creative,"Публикация поэтического сборника","Выпустил авторский поэтический сборник тиражом 300 экземпляров. Представлен в местных библиотеках.",2025,photo,"https://example.com/photos/vsd7bzdg.jpg",verified,2026-02-02 04:09:18
75c9ba42-7abd-46f8-bbfc-202ca81a5365,40532321-f9a6-4337-96a0-f4fa828d83ce,creative,"Призёр конкурса иллюстраций","Иллюстрации к детской книге заняли второе место на международном конкурсе книжной графики.",2024,photo,"https://example.com/photos/io28k037.jpg",verified,2026-03-20 03:18:39
627499b6-75cd-4a5c-8583-97334fa402ad,f1112344-3c2d-45f8-a600-bdf9d6c92c19,creative,"Победитель конкурса видеомонтажа","Короткометражный документальный фильм занял первое место на студенческом кинофестивале.",2023,none,NULL,verified,2025-12-02 14:37:17
ef4ac02c-a1bf-4d07-887a-ab775dde4d81,0886fe23-3a95-4f92-bc63-fe30c282d010,creative,"Участник выставки современного искусства","Арт-объект из вторичных материалов был представлен на городской выставке современного искусства.",2023,link,"https://example.com/proof/n1v6roc1",verified,2025-12-04 19:05:23
85ff1eb3-ac89-41c3-a866-fae76ecb1cb7,6293d6e7-7d3e-4540-9f1d-794948f7dd5e,creative,"Призёр конкурса театральных постановок","Студенческий спектакль по собственной пьесе занял второе место на межвузовском конкурсе.",2025,none,NULL,verified,2026-01-11 06:34:26
5702d814-c52c-41aa-9ea0-1dbec462678d,a99a1319-a218-498b-8451-7fb3dc12ade1,creative,"Победитель конкурса компьютерной графики","Цифровой концепт-арт занял первое место в номинации "Фантастика" на онлайн-конкурсе.",2022,link,"https://example.com/proof/92przcw8",verified,2026-03-27 08:19:54
e1ef06e0-ccf1-47cb-bf60-0cdb44ba30f9,cdda1f52-87a9-45ce-aa7f-018db76e9556,creative,"Создал и опубликовал саундтрек к игре","Написал оригинальную музыку для инди-игры. Саундтрек доступен на всех стриминговых платформах.",2022,photo,"https://example.com/photos/x3dzpn5t.jpg",verified,2026-02-23 11:55:57
bb70f2e1-51da-4c13-a924-d9917b0e9732,55a067ca-8de7-4731-ab91-9f79fc176598,creative,"Призёр конкурса архитектурного макета","Макет жилого квартала занял второе место на конкурсе "Молодой архитектор" среди студентов.",2025,link,"https://example.com/proof/xlw622kw",verified,2026-02-13 09:37:18
c6f99a2d-8887-40e2-a49d-3656ec66712f,30b248ba-8471-4ab4-95ee-c4b831a8f27a,creative,"Победитель конкурса плаката","Социальный плакат по теме экологии занял первое место и был напечатан тиражом для школ.",2024,link,"https://example.com/proof/g42nl653",verified,2026-01-14 17:53:40
b23dcc6d-4de8-4ea3-b54d-452cebabb559,e01fac7d-a9a5-48e5-88be-d0a6a7c3de84,creative,"Выступление на городском джазовом фестивале","Авторская композиция была исполнена на сцене городского джазового фестиваля. Получены восторженные отзывы.",2022,none,NULL,verified,2026-03-26 03:19:17
b8798fdc-14e5-4360-ac11-814c67b878d0,e01fac7d-a9a5-48e5-88be-d0a6a7c3de84,creative,"Призёр конкурса ювелирного дизайна","Украшение ручной работы в технике холодного фарфора заняло второе место на творческом конкурсе.",2022,link,"https://example.com/proof/kh3llw4k",verified,2026-04-18 00:51:49
3e66699c-e311-4afe-bd07-3d006938d32b,25a736a7-a435-4138-bd1d-50f47492ee31,creative,"Создал web-комикс с 10 000 читателей","Авторский комикс публикуется еженедельно и собрал аудиторию более 10 000 подписчиков.",2023,link,"https://example.com/proof/j1r8an16",verified,2025-12-22 15:57:50
8ce2c865-58b1-4ec2-b49f-5e27dbdbc4d3,43ca9abd-4d63-430a-bd85-c38aec4cf261,creative,"Победитель городского конкурса скульптуры","Скульптура из глины "Связь поколений" признана лучшей среди студенческих работ.",2025,none,NULL,verified,2025-12-26 00:13:33
91d06118-48e0-4622-8f0b-8059bfa8fec6,25a736a7-a435-4138-bd1d-50f47492ee31,creative,"Призёр конкурса каллиграфии","Работа в технике арабской каллиграфии заняла второе место на международном конкурсе.",2024,none,NULL,verified,2026-02-18 23:37:32
d9a8b5b7-9ddf-4463-9c17-7ec9bf79a23a,c785a56c-84a7-425d-b7ae-2f997ed4f026,creative,"Опубликовал обои для телефона в 100 000+ загрузок","Серия абстрактных иллюстраций набрала более 100 000 загрузок на платформе для творческих работ.",2023,photo,"https://example.com/photos/d3s3rh09.jpg",verified,2026-03-26 19:12:16
e019ac9f-c587-436b-ae2f-e37c2da1ac5b,2ba15d70-07b8-4780-97b1-1c8106388278,creative,"Победитель конкурса стрит-арта","Созданный мурал был отмечен как лучший в конкурсе городского стрит-арта. Украшает центральную улицу.",2022,link,"https://example.com/proof/8yvp22c7",verified,2026-03-07 02:41:49
141e934e-6a6c-4a42-80cb-3e5a5b4fd9f2,0e31ea81-db47-4b03-bb3a-c02ba90f0838,creative,"Призёр кинофестиваля короткого метра","Короткометражный фильм "Полночь" получил специальный приз жюри на студенческом кинофестивале.",2022,link,"https://example.com/proof/ek33opx8",verified,2026-01-28 10:42:36
733b94c1-4a1e-4355-8f70-7aa62e5fe5cb,6eac0341-252c-46dc-9555-9b8d21bd106e,creative,"Победитель конкурса на лучшую обложку альбома","Авторский дизайн обложки выбран локальной музыкальной группой из 150 работ участников конкурса.",2022,photo,"https://example.com/photos/8ez6uplj.jpg",verified,2025-12-28 07:16:16
1f997947-f4f9-4d04-871a-39b0f22222ab,30b248ba-8471-4ab4-95ee-c4b831a8f27a,creative,"Участник международного фестиваля анимации","Авторская анимация "Воспоминания" была отобрана и показана на международном фестивале анимационного кино.",2024,photo,"https://example.com/photos/rnr9fimj.jpg",verified,2026-01-29 21:57:15
acf5ea53-90dc-464a-a7c6-f74f0c6357af,e8333701-ba13-454c-bc06-312c9c330495,creative,"Призёр конкурса текстильного дизайна","Коллекция принтов в технике батик заняла второе место на всероссийском конкурсе текстильного дизайна.",2024,none,NULL,verified,2026-04-25 11:30:13
fa03f637-3b7a-4c9c-9766-da8c0dba0e41,2f4a3081-fcd4-43f5-9fc4-1576aedbd6c5,creative,"Победитель конкурса студенческой поэзии","Стихотворение "Осколки тишины" признано лучшим на межвузовском конкурсе молодых поэтов.",2025,none,NULL,verified,2026-02-21 08:34:23
c054bc4e-fd2d-483d-bd89-793b32af4c7a,e8333701-ba13-454c-bc06-312c9c330495,creative,"Создал арт-бук, изданный малым тиражом","Иллюстрированный арт-бук издан тиражом 150 экземпляров и представлен на книжной ярмарке.",2023,none,NULL,verified,2026-03-05 08:05:34
7ec52d1c-f61f-4e35-bb66-a5cc8b7316eb,8f9d23b0-49f1-405f-9991-5fb83dad81fc,creative,"Призёр международного конкурса скетчей","Скетч-альбом с городскими зарисовками получил второе место в конкурсе Urban Sketchers.",2024,link,"https://example.com/proof/zlfxi9l3",verified,2025-12-04 18:34:46
c4799a06-c15d-45be-94ef-d91aec097373,43ca9abd-4d63-430a-bd85-c38aec4cf261,creative,"Победитель конкурса шрифтового дизайна","Авторский кириллический шрифт занял первое место и был включён в бесплатную шрифтовую коллекцию.",2024,none,NULL,verified,2026-04-19 17:23:28
7ee4c464-7ee6-4d6c-b728-d73ea5592c34,bf7e68d1-6c92-47ee-abb9-b8c71150a7df,creative,"Участник международного конкурса аниматоров","Анимационный ролик прошёл в финальный тур международного студенческого конкурса аниматоров.",2025,photo,"https://example.com/photos/gdt56zkd.jpg",verified,2026-02-25 03:48:06
fd3f50a4-19f3-416f-86ed-fe77ed72c80f,0138ebef-ee40-4f1c-8694-54fae360ec35,sport,"Мастер спорта по плаванию","Выполнил норматив мастера спорта на чемпионате региона. Личный рекорд — 200м вольным стилем за 1:52.",2024,link,"https://example.com/proof/1ulod6hw",verified,2026-02-02 06:26:31
94ee5039-7755-4743-8da6-a76602d5e1b4,845896cb-5254-48d6-a168-3644fe7eeb4c,sport,"Чемпион университета по футболу","Сборная заняла первое место в чемпионате студенческой лиги. Забил решающий гол в финале.",2025,photo,"https://example.com/photos/mgvnasmw.jpg",verified,2025-11-11 13:31:01
408489c1-25f1-47ad-9d96-698ff0674a13,8f9d23b0-49f1-405f-9991-5fb83dad81fc,sport,"Призёр регионального чемпионата по боксу","Занял второе место на чемпионате области в весовой категории до 75 кг. Провёл 5 боёв без поражений.",2023,photo,"https://example.com/photos/2x3mrreg.jpg",verified,2026-03-06 01:09:20
3a54a482-28a7-4f38-9692-fcd860d3609c,3d1fc270-44bb-4778-9240-32ed85670a22,sport,"Выполнил KMS по лёгкой атлетике","Выполнил норматив кандидата в мастера спорта в беге на 1500м. Результат — 3:48.2.",2022,none,NULL,verified,2026-01-17 05:49:41
36001b39-061d-4183-b10c-39892d7d2a3a,e8333701-ba13-454c-bc06-312c9c330495,sport,"Участник международных соревнований по шахматам","Участвовал в международном шахматном турнире, набрал 7/9 очков и выполнил норму FIDE-мастера.",2022,photo,"https://example.com/photos/dtcli1ud.jpg",verified,2026-02-07 05:30:02
18264a55-5083-40fe-805e-e194d2ae157f,2630cfe2-bb0b-4c34-bcab-5cbcee34b476,sport,"Победитель городских соревнований по бадминтону","Занял первое место в одиночном разряде на городских соревнованиях по бадминтону среди взрослых.",2022,none,NULL,verified,2025-12-06 13:22:33
20a5235e-5830-4f31-bd9a-a1106f2c0db5,e8333701-ba13-454c-bc06-312c9c330495,sport,"Призёр чемпионата по настольному теннису","Занял третье место на открытом чемпионате региона. Выиграл в 8 партиях из 10.",2022,link,"https://example.com/proof/2o5zmwu1",verified,2025-11-20 17:50:40
87b0d168-ea0f-458b-9fa2-5b7676d3542d,8f9d23b0-49f1-405f-9991-5fb83dad81fc,sport,"Серебряный призёр по скалолазанию","Занял второе место на чемпионате по скалолазанию в дисциплине "Трудность" среди юниоров.",2025,photo,"https://example.com/photos/rinr9mj0.jpg",verified,2026-04-24 17:31:22
999ffdf2-9e08-4a22-b324-b7884a206205,db7e2101-b84a-4240-b5b4-f199cdc672d6,sport,"Финишировал полумарафон за 1:42","Пробежал первый полумарафон за 1 час 42 минуты. Подготовка заняла 4 месяца интенсивных тренировок.",2022,photo,"https://example.com/photos/7ec51n68.jpg",verified,2026-02-06 15:57:27
e37c5cac-97bb-4ca8-887c-25b71fa1896a,43ca9abd-4d63-430a-bd85-c38aec4cf261,sport,"Победитель турнира по киберспорту Dota 2","Команда заняла первое место на региональном LAN-турнире по Dota 2. Призовой фонд — 50 000 руб.",2023,none,NULL,verified,2026-04-22 07:47:19
02ec2d02-54ca-419b-a961-e343ef1d737a,e01fac7d-a9a5-48e5-88be-d0a6a7c3de84,sport,"Выполнил 1 взрослый разряд по карате","Выполнил норматив первого взрослого разряда по карате. Сдал экзамен и выступил на официальных соревнованиях.",2022,photo,"https://example.com/photos/iymdglo8.jpg",verified,2025-11-12 09:44:01
168d1efe-ec1b-4be0-a749-80f8acef5955,30b248ba-8471-4ab4-95ee-c4b831a8f27a,sport,"Призёр региональных соревнований по велоспорту","Занял третье место в гонке с раздельным стартом на дистанции 40 км. Средняя скорость — 38 км/ч.",2025,none,NULL,verified,2026-01-14 17:42:44
4154f4ed-ebbf-4549-8451-19b44edf023b,bf7e68d1-6c92-47ee-abb9-b8c71150a7df,sport,"Участник марафона "Белые ночи"","Финишировал в марафоне "Белые ночи" за 3 часа 24 минуты. Личный рекорд на дистанции 42,2 км.",2024,none,NULL,verified,2026-04-15 23:40:34
4aa8178f-9942-4977-9932-7d66d0022aa7,2f4a3081-fcd4-43f5-9fc4-1576aedbd6c5,sport,"Чемпион школы по волейболу","Команда выиграла школьный чемпионат по волейболу. Личный вклад — 12 подач-эйсов в финале.",2022,link,"https://example.com/proof/wiia7q5y",verified,2026-03-12 00:29:56
db26b423-62b2-4f48-9ce3-3f1e66948cad,f1112344-3c2d-45f8-a600-bdf9d6c92c19,sport,"Призёр соревнований по спортивной гимнастике","Занял второе место на соревнованиях по спортивной гимнастике в упражнениях на кольцах.",2025,photo,"https://example.com/photos/f2afc6lu.jpg",verified,2025-12-10 00:15:14
3375aac3-114c-4d73-b7ca-a9338c23b700,0138ebef-ee40-4f1c-8694-54fae360ec35,sport,"Выполнил норматив по лыжным гонкам","Выполнил норматив первого разряда по лыжным гонкам. Дистанция 30 км за 1:24:30.",2023,photo,"https://example.com/photos/2o1twqt2.jpg",verified,2026-01-30 08:42:47
3e7eaeb6-c0b5-4af0-8ccf-71d60462a300,40532321-f9a6-4337-96a0-f4fa828d83ce,sport,"Победитель турнира по шахматам Рапид","Занял первое место на городском шахматном турнире в формате Рапид (15 минут + 10 секунд).",2025,none,NULL,verified,2026-01-19 16:33:22
04784d02-a42d-4354-84ad-9400dbc15e60,cdefde42-3fee-46ac-950f-db94b5939acb,sport,"Призёр чемпионата по армрестлингу","Занял второе место на открытом чемпионате района по армрестлингу в весе до 80 кг.",2023,link,"https://example.com/proof/sagifvoc",verified,2026-01-10 20:47:27
b4d7b70b-4831-4f30-9169-fc79a7271dca,f49dc8e9-87a6-4171-ac79-5e2b70db6b85,sport,"Участник лиги по баскетболу 3×3","Команда вышла в полуфинал городской лиги по баскетболу 3×3. Набрал 15 очков в решающей игре.",2023,none,NULL,verified,2026-02-27 11:06:27
1ba362eb-83df-44e6-8864-39b26c1e5c70,bf7e68d1-6c92-47ee-abb9-b8c71150a7df,sport,"Выполнил норматив по плаванию на открытой воде","Финишировал в заплыве на 5 км по открытой воде. Занял пятое место среди 80 участников.",2022,none,NULL,verified,2025-12-21 06:06:16
90c18cd1-f003-4fb0-a8e7-a8d2fdce936f,43ca9abd-4d63-430a-bd85-c38aec4cf261,sport,"Чемпион университета по бегу","Выиграл университетский кросс на 10 км. Опередил соперников на финише с преимуществом 15 секунд.",2025,none,NULL,verified,2026-04-20 16:56:28
18a538f6-1b68-4f11-a05e-7ba78bfedaba,845896cb-5254-48d6-a168-3644fe7eeb4c,sport,"Призёр по борьбе самбо","Занял третье место на региональных соревнованиях по самбо в весовой категории до 68 кг.",2022,none,NULL,verified,2026-05-08 05:28:28
f413a2c1-dadd-4d6a-b657-28d52d158766,0886fe23-3a95-4f92-bc63-fe30c282d010,sport,"Финишировал триатлон Sprint","Завершил спринт-триатлон (750м+20км+5км) за 1 час 12 минут. Первый старт в триатлоне.",2024,photo,"https://example.com/photos/fl5xcz0o.jpg",verified,2025-12-16 17:08:51
399dd1c2-5599-4455-a9b0-ee24dde163aa,9f371917-c270-43c7-a426-195c07f2240e,sport,"Победитель турнира по теннису","Выиграл городской любительский турнир по теннису. Не проиграл ни одного сета в турнире.",2025,link,"https://example.com/proof/3975rtno",verified,2025-12-14 10:17:03
4dc5bfff-f1ab-4765-9dc1-ceb26cf92912,502540e8-ad44-4ede-bede-dc9be40684b9,sport,"Призёр соревнований по плаванию в ластах","Занял второе место на чемпионате региона по плаванию в ластах на дистанции 100м.",2025,link,"https://example.com/proof/ebn1rc98",verified,2026-01-29 09:52:13
e99b65a3-81b8-41be-9180-14984eb596cb,9f371917-c270-43c7-a426-195c07f2240e,sport,"Выполнил норматив по гребле","Выполнил норматив второго разряда по академической гребле. Занял четвёртое место на регате.",2025,none,NULL,verified,2025-12-29 21:59:40
305e7f80-574e-40fa-aaba-6a312837cc01,a99a1319-a218-498b-8451-7fb3dc12ade1,sport,"Чемпион по настольным шахматам на ФестивалеМоей школы","Стал чемпионом среди 300 участников школьного шахматного фестиваля.",2023,link,"https://example.com/proof/288jixbv",verified,2026-03-04 21:07:54
57887d06-b553-430e-8224-58e294600678,0886fe23-3a95-4f92-bc63-fe30c282d010,sport,"Призёр соревнований по ориентированию","Занял второе место на соревнованиях по спортивному ориентированию в зачёте "средняя дистанция".",2025,none,NULL,verified,2026-04-11 04:14:49
a940c349-c158-4009-9eb7-b52790109a6b,9ff7aa17-cdef-4ae4-8854-165791ca0eb4,sport,"Завершил велопробег 1000 км","Завершил самостоятельный велопробег Москва — Санкт-Петербург за 4 дня. Преодолено 1 050 км.",2022,photo,"https://example.com/photos/2x1tqxoj.jpg",verified,2026-04-15 00:28:51
3abf67be-ee70-481a-b593-3c43ae2a53f4,502540e8-ad44-4ede-bede-dc9be40684b9,sport,"Победитель хакатона по виртуальному спорту","Команда разработала систему трекинга движений для виртуального спорта и заняла первое место.",2024,link,"https://example.com/proof/8fsyi1im",verified,2026-05-05 08:54:39
f355c22b-c861-4f8d-a02f-f5b5ec14ac87,b4eb03a1-f303-40f0-9099-c2b013035e46,sport,"Призёр соревнований по биатлону","Занял третье место на региональных соревнованиях по биатлону в возрастной группе 20–25 лет.",2022,photo,"https://example.com/photos/vvfzwgvc.jpg",verified,2026-01-13 17:40:31
dc9e1393-e9bf-4ad8-aae1-119a7a412af9,43ca9abd-4d63-430a-bd85-c38aec4cf261,sport,"Завершил Ironman 70.3","Финишировал в полужелезном триатлоне за 5 часов 38 минут. Личный рекорд на всех трёх этапах.",2025,photo,"https://example.com/photos/ybq7lkp2.jpg",verified,2026-01-01 09:08:25
da767943-eec2-44b4-85ea-167a2e579301,55a067ca-8de7-4731-ab91-9f79fc176598,sport,"Победитель городского кросса","Финишировал первым в городском кроссе на 8 км. Опередил второго участника на 23 секунды.",2022,link,"https://example.com/proof/76scem9n",verified,2026-04-13 14:11:41
1a5cfcf4-4ac3-4866-a2a2-0dc385e4cadd,f1112344-3c2d-45f8-a600-bdf9d6c92c19,movies,"Победитель викторины по кино на CinemaFest","Занял первое место в киновикторине на городском кинофестивале. Ответил на 48 из 50 вопросов правильно.",2025,photo,"https://example.com/photos/uv42upj8.jpg",verified,2026-04-23 13:14:02
a1f2f13c-98c4-40bc-9e34-f85a17b47e80,43ca9abd-4d63-430a-bd85-c38aec4cf261,movies,"Рецензия опубликована на KinoPoisk","Рецензия на фильм "Дюна: Часть вторая" набрала более 500 лайков и попала в редакционную подборку.",2022,photo,"https://example.com/photos/sow7uxgr.jpg",verified,2026-01-19 19:01:51
c0cc701c-6b7d-4b44-adcd-5f3e975767ce,2630cfe2-bb0b-4c34-bcab-5cbcee34b476,movies,"Ведущий киноклуба в университете","Организовал и вёл университетский киноклуб в течение года. Проведено 24 показа, 300+ участников.",2024,none,NULL,verified,2025-12-07 21:51:13
121e4467-46c6-4837-b68f-ff5466cd309b,9f371917-c270-43c7-a426-195c07f2240e,movies,"Призёр конкурса кинокритики","Эссе о режиссёрском методе Андрея Тарковского заняло второе место на конкурсе молодых кинокритиков.",2023,link,"https://example.com/proof/5cic5tcr",verified,2026-04-17 12:32:26
f207dc53-1903-45b4-a5b5-55e4e2c9b306,1cea6d45-e946-4598-95e0-2af5eda225fa,movies,"Посмотрел все фильмы из списка IMDb Top 250","Завершил просмотр всех 250 фильмов из рейтинга IMDb. Вёл подробный дневник впечатлений.",2022,none,NULL,verified,2026-02-18 19:06:02
44243e17-f981-4fe0-8196-2565e33f5eec,f1112344-3c2d-45f8-a600-bdf9d6c92c19,movies,"Участник жюри студенческого кинофестиваля","Вошёл в состав студенческого жюри регионального кинофестиваля и оценил 45 короткометражек.",2025,photo,"https://example.com/photos/g3dkrjjh.jpg",verified,2026-03-31 18:56:19
334e0531-4a75-4011-a85f-178462a64141,2630cfe2-bb0b-4c34-bcab-5cbcee34b476,movies,"Написал сценарий короткометражного фильма","Сценарий "Пустой стакан" был отобран для экранизации в рамках учебного кинопроекта.",2022,none,NULL,verified,2026-03-10 04:27:02
fd95cf7d-a38b-4f53-b13d-10f214e76866,55a067ca-8de7-4731-ab91-9f79fc176598,movies,"Победитель квиза "Угадай фильм по кадру"","Выиграл онлайн-квиз по определению фильмов по одному стоп-кадру. 47/50 правильных ответов.",2025,photo,"https://example.com/photos/ucos78k6.jpg",verified,2026-02-08 14:30:44
94c62575-1104-48aa-91df-1e214322361a,11323a38-9782-472c-81d9-e55808938089,movies,"Опубликовал разбор кинематографа Нолана","Статья-разбор нелинейного нарратива в фильмах Кристофера Нолана получила 2000+ просмотров на Habr.",2025,none,NULL,verified,2026-01-26 17:06:25
3d78ccc8-f246-4bae-88aa-2c1027ed2c29,f470eeec-90f3-4d9e-a649-e30cc7235307,movies,"Призёр олимпиады по медиаграмотности","Занял второе место на олимпиаде по медиаграмотности в блоке "Анализ кинотекста".",2023,photo,"https://example.com/photos/et1c4cbk.jpg",verified,2026-04-28 22:51:23
3280fa8f-2916-4e55-ab1c-cfad20028e97,4614728e-6dde-4d7d-94db-4fbfba14dbfc,movies,"Автор подкаста о кино с 500+ слушателями","Веду еженедельный подкаст о мировом кино. За год вышло 40 эпизодов, аудитория — 500+ слушателей.",2023,photo,"https://example.com/photos/zj6ow4j6.jpg",verified,2026-01-21 22:50:23
a280e09a-3a10-41df-80a2-5824ad8de9f8,bf7e68d1-6c92-47ee-abb9-b8c71150a7df,movies,"Прошёл курс "Язык кино" в Кинопоиске","Завершил образовательный курс по теории кино на платформе Кинопоиска. Все тесты сданы на отлично.",2025,photo,"https://example.com/photos/4k946gku.jpg",verified,2025-11-22 21:37:26
17955f18-ec03-4d2c-a9e1-1a6bf38fd235,43ca9abd-4d63-430a-bd85-c38aec4cf261,movies,"Победитель конкурса синопсисов","Синопсис криминальной драмы "Серый туман" занял первое место в конкурсе для начинающих сценаристов.",2022,link,"https://example.com/proof/rhvttxk5",verified,2025-11-23 08:57:54
0a28576c-fea1-46d7-abcc-1b75eb188824,09880585-9642-49d6-acbc-a9756cefba27,movies,"Посетил 5 международных кинофестивалей","Посетил фестивали в Москве, Санкт-Петербурге и Казани. Посмотрел более 80 премьерных показов.",2024,none,NULL,verified,2026-01-16 18:19:15
33b1bc79-e70a-4ad0-9bed-d4b7c1ce77b4,ac4f1fc1-df74-483c-b55b-0c3539830356,movies,"Призёр конкурса кинофотографии","Серия работ в стиле cine still фотографии заняла второе место в тематическом конкурсе.",2023,photo,"https://example.com/photos/o855ppx8.jpg",verified,2025-12-28 08:18:59
a76362a6-65ef-4651-9497-ce4a4cc612a6,f1112344-3c2d-45f8-a600-bdf9d6c92c19,movies,"Победитель теста на знание советского кино","Набрал 100% на тесте о советском кинематографе. Участвовал в цикле вечеров о классике кино.",2025,none,NULL,verified,2025-12-03 15:34:30
6da00608-6611-4588-9fb2-e4a2b72a6494,665206c4-30d9-4794-8904-f4515483466b,movies,"Написал эссе о кино в научный сборник","Статья о постколониальном нарративе в корейском кино опубликована в студенческом научном сборнике.",2023,none,NULL,verified,2026-04-01 22:47:02
bba859dc-54e5-46cd-bff3-c0aea07fd94c,8f9d23b0-49f1-405f-9991-5fb83dad81fc,movies,"Участник мастер-класса режиссёра","Прошёл двухдневный мастер-класс известного документалиста. Снял учебный репортаж.",2022,photo,"https://example.com/photos/cfcguaw1.jpg",verified,2025-11-12 03:52:50
33d8d864-e227-475c-848f-565f2fffafe0,6eac0341-252c-46dc-9555-9b8d21bd106e,movies,"Призёр конкурса трейлеров","Смонтированный авторский трейлер к книге занял третье место в конкурсе книжных видеороликов.",2024,none,NULL,verified,2026-01-29 16:23:50
dbfd7d82-7f4f-4c2b-8424-27e4e87c4f9f,f49dc8e9-87a6-4171-ac79-5e2b70db6b85,movies,"Победитель киновикторины на ТВ-шоу","Поучаствовал в телевизионном шоу-викторине о кино и занял первое место в выпуске.",2025,link,"https://example.com/proof/q8xv0q8i",verified,2026-01-07 05:12:15
f71367f0-559e-4483-8474-23192904db05,e479547f-65fe-49c2-8c60-2ad85984123b,movies,"Написал рецензию в печатный журнал","Рецензия на ретроспективу фестивального кино опубликована в региональном культурном журнале.",2023,none,NULL,verified,2026-05-03 09:54:36
